instance,algorithm,demo_id,iteration,n_customers,n_depots,avg_demand,demand_std,capacity,area_span,density,progress,best_fitness,avg_fitness,fitness_std,convergence_rate,stagnation_counter,population_diversity,elite_ratio,improvement_rate,dynamic_orders,avg_delay,load_imbalance,alpha,beta,gamma,improvement,fitness_after
P-n16-k8,pso,17,33,15,1,16.4,8.138795979750322,35,100,0.01,0.66,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.628,0.404,0.572,0.0,482.8241044964152
P-n16-k8,pso,17,34,15,1,16.4,8.138795979750322,35,100,0.01,0.68,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.644,0.392,0.5559999999999999,0.0,482.8241044964152
P-n16-k8,pso,17,35,15,1,16.4,8.138795979750322,35,100,0.01,0.7,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6599999999999999,0.38000000000000006,0.54,0.0,482.8241044964152
P-n16-k8,pso,17,36,15,1,16.4,8.138795979750322,35,100,0.01,0.72,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6759999999999999,0.36800000000000005,0.524,0.0,482.8241044964152
P-n16-k8,pso,17,37,15,1,16.4,8.138795979750322,35,100,0.01,0.74,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.692,0.35600000000000004,0.508,0.0,482.8241044964152
P-n16-k8,pso,17,38,15,1,16.4,8.138795979750322,35,100,0.01,0.76,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.7080000000000001,0.3440000000000001,0.492,0.0,482.8241044964152
P-n16-k8,pso,17,39,15,1,16.4,8.138795979750322,35,100,0.01,0.78,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.7240000000000001,0.3320000000000001,0.476,0.0,482.8241044964152
P-n16-k8,pso,17,40,15,1,16.4,8.138795979750322,35,100,0.01,0.8,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.7400000000000001,0.32000000000000006,0.45999999999999996,0.0,482.8241044964152
P-n16-k8,pso,17,41,15,1,16.4,8.138795979750322,35,100,0.01,0.82,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.756,0.3080000000000001,0.44400000000000006,0.0,482.8241044964152
P-n16-k8,pso,17,42,15,1,16.4,8.138795979750322,35,100,0.01,0.84,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.772,0.29600000000000004,0.42800000000000005,0.0,482.8241044964152
P-n16-k8,pso,17,43,15,1,16.4,8.138795979750322,35,100,0.01,0.86,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.788,0.28400000000000003,0.41200000000000003,0.0,482.8241044964152
P-n16-k8,pso,17,44,15,1,16.4,8.138795979750322,35,100,0.01,0.88,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.804,0.272,0.396,0.0,482.8241044964152
P-n16-k8,pso,17,45,15,1,16.4,8.138795979750322,35,100,0.01,0.9,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.8200000000000001,0.26,0.38,0.0,482.8241044964152
P-n16-k8,pso,17,46,15,1,16.4,8.138795979750322,35,100,0.01,0.92,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.8360000000000001,0.248,0.364,0.0,482.8241044964152
P-n16-k8,pso,17,47,15,1,16.4,8.138795979750322,35,100,0.01,0.94,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.852,0.2360000000000001,0.34800000000000003,0.0,482.8241044964152
P-n16-k8,pso,17,48,15,1,16.4,8.138795979750322,35,100,0.01,0.96,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.868,0.2240000000000001,0.332,0.0,482.8241044964152
P-n16-k8,pso,17,49,15,1,16.4,8.138795979750322,35,100,0.01,0.98,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.884,0.21200000000000008,0.316,0.0,482.8241044964152
P-n16-k8,pso,18,0,15,1,16.4,8.138795979750322,35,100,0.01,0.0,1000.0,1000.0,100.0,0.0,0,0.5,0.1,0,0,0,0,0.1,0.8,0.3,0.0,482.8241044964152
P-n16-k8,pso,18,1,15,1,16.4,8.138795979750322,35,100,0.01,0.02,482.8241044964152,482.8241044964152,100.0,0.0,0,0.5,0.1,0,0,0,0,0.116,0.788,0.316,0.0,482.8241044964152
P-n16-k8,pso,18,2,15,1,16.4,8.138795979750322,35,100,0.01,0.04,482.8241044964152,482.8241044964152,100.0,0.0,0,0.5,0.1,0,0,0,0,0.132,0.776,0.33199999999999996,0.0,482.8241044964152
P-n16-k8,pso,18,3,15,1,16.4,8.138795979750322,35,100,0.01,0.06,482.8241044964152,482.8241044964152,100.0,0.0,0,0.5,0.1,0,0,0,0,0.14800000000000002,0.764,0.348,0.0,482.8241044964152
P-n16-k8,pso,18,4,15,1,16.4,8.138795979750322,35,100,0.01,0.08,482.8241044964152,482.8241044964152,100.0,0.0,0,0.5,0.1,0,0,0,0,0.164,0.752,0.364,0.0,482.8241044964152
P-n16-k8,pso,18,5,15,1,16.4,8.138795979750322,35,100,0.01,0.1,482.8241044964152,482.8241044964152,100.0,0.0,0,0.5,0.1,0,0,0,0,0.18000000000000002,0.74,0.38,0.0,482.8241044964152
P-n16-k8,pso,18,6,15,1,16.4,8.138795979750322,35,100,0.01,0.12,482.8241044964152,482.8241044964152,100.0,0.0,0,0.5,0.1,0,0,0,0,0.196,0.7280000000000001,0.396,0.0,482.8241044964152
P-n16-k8,pso,18,7,15,1,16.4,8.138795979750322,35,100,0.01,0.14,482.8241044964152,482.8241044964152,100.0,0.0,0,0.5,0.1,0,0,0,0,0.21200000000000002,0.7160000000000001,0.41200000000000003,0.0,482.8241044964152
P-n16-k8,pso,18,8,15,1,16.4,8.138795979750322,35,100,0.01,0.16,482.8241044964152,482.8241044964152,100.0,0.0,0,0.5,0.1,0,0,0,0,0.228,0.7040000000000001,0.42800000000000005,0.0,482.8241044964152
P-n16-k8,pso,18,9,15,1,16.4,8.138795979750322,35,100,0.01,0.18,482.8241044964152,482.8241044964152,100.0,0.0,0,0.5,0.1,0,0,0,0,0.244,0.6920000000000001,0.44399999999999995,0.0,482.8241044964152
P-n16-k8,pso,18,10,15,1,16.4,8.138795979750322,35,100,0.01,0.2,482.8241044964152,482.8241044964152,100.0,0.0,0,0.5,0.1,0,0,0,0,0.26,0.68,0.46,0.0,482.8241044964152
P-n16-k8,pso,18,11,15,1,16.4,8.138795979750322,35,100,0.01,0.22,482.8241044964152,482.8241044964152,0.0,0.0,10,0.5,0.1,0,0,0,0,0.276,0.668,0.476,0.0,482.8241044964152
P-n16-k8,pso,18,12,15,1,16.4,8.138795979750322,35,100,0.01,0.24,482.8241044964152,482.8241044964152,0.0,0.0,11,0.5,0.1,0,0,0,0,0.29200000000000004,0.656,0.492,0.0,482.8241044964152
P-n16-k8,pso,18,13,15,1,16.4,8.138795979750322,35,100,0.01,0.26,482.8241044964152,482.8241044964152,0.0,0.0,12,0.5,0.1,0,0,0,0,0.30800000000000005,0.644,0.508,0.0,482.8241044964152
P-n16-k8,pso,18,14,15,1,16.4,8.138795979750322,35,100,0.01,0.28,482.8241044964152,482.8241044964152,0.0,0.0,13,0.5,0.1,0,0,0,0,0.32400000000000007,0.632,0.524,0.0,482.8241044964152
P-n16-k8,pso,18,15,15,1,16.4,8.138795979750322,35,100,0.01,0.3,482.8241044964152,482.8241044964152,0.0,0.0,14,0.5,0.1,0,0,0,0,0.33999999999999997,0.6200000000000001,0.54,0.0,482.8241044964152
P-n16-k8,pso,18,16,15,1,16.4,8.138795979750322,35,100,0.01,0.32,482.8241044964152,482.8241044964152,0.0,0.0,15,0.5,0.1,0,0,0,0,0.356,0.6080000000000001,0.556,0.0,482.8241044964152
P-n16-k8,pso,18,17,15,1,16.4,8.138795979750322,35,100,0.01,0.34,482.8241044964152,482.8241044964152,0.0,0.0,16,0.5,0.1,0,0,0,0,0.372,0.5960000000000001,0.5720000000000001,0.0,482.8241044964152
P-n16-k8,pso,18,18,15,1,16.4,8.138795979750322,35,100,0.01,0.36,482.8241044964152,482.8241044964152,0.0,0.0,17,0.5,0.1,0,0,0,0,0.388,0.5840000000000001,0.588,0.0,482.8241044964152
P-n16-k8,pso,18,19,15,1,16.4,8.138795979750322,35,100,0.01,0.38,482.8241044964152,482.8241044964152,0.0,0.0,18,0.5,0.1,0,0,0,0,0.404,0.5720000000000001,0.6040000000000001,0.0,482.8241044964152
P-n16-k8,pso,18,20,15,1,16.4,8.138795979750322,35,100,0.01,0.4,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.42000000000000004,0.56,0.6200000000000001,0.0,482.8241044964152
P-n16-k8,pso,18,21,15,1,16.4,8.138795979750322,35,100,0.01,0.42,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.43600000000000005,0.548,0.636,0.0,482.8241044964152
P-n16-k8,pso,18,22,15,1,16.4,8.138795979750322,35,100,0.01,0.44,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.45200000000000007,0.536,0.652,0.0,482.8241044964152
P-n16-k8,pso,18,23,15,1,16.4,8.138795979750322,35,100,0.01,0.46,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.4680000000000001,0.524,0.668,0.0,482.8241044964152
P-n16-k8,pso,18,24,15,1,16.4,8.138795979750322,35,100,0.01,0.48,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.484,0.512,0.6839999999999999,0.0,482.8241044964152
P-n16-k8,pso,18,25,15,1,16.4,8.138795979750322,35,100,0.01,0.5,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.5,0.5,0.7,0.0,482.8241044964152
P-n16-k8,pso,18,26,15,1,16.4,8.138795979750322,35,100,0.01,0.52,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.516,0.48800000000000004,0.6839999999999999,0.0,482.8241044964152
P-n16-k8,pso,18,27,15,1,16.4,8.138795979750322,35,100,0.01,0.54,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.532,0.47600000000000003,0.6679999999999999,0.0,482.8241044964152
P-n16-k8,pso,18,28,15,1,16.4,8.138795979750322,35,100,0.01,0.56,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.548,0.464,0.6519999999999999,0.0,482.8241044964152
P-n16-k8,pso,18,29,15,1,16.4,8.138795979750322,35,100,0.01,0.58,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.564,0.45200000000000007,0.6360000000000001,0.0,482.8241044964152
P-n16-k8,pso,18,30,15,1,16.4,8.138795979750322,35,100,0.01,0.6,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.58,0.44000000000000006,0.6200000000000001,0.0,482.8241044964152
P-n16-k8,pso,18,31,15,1,16.4,8.138795979750322,35,100,0.01,0.62,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.596,0.42800000000000005,0.6040000000000001,0.0,482.8241044964152
P-n16-k8,pso,18,32,15,1,16.4,8.138795979750322,35,100,0.01,0.64,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.612,0.41600000000000004,0.588,0.0,482.8241044964152
P-n16-k8,pso,18,33,15,1,16.4,8.138795979750322,35,100,0.01,0.66,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.628,0.404,0.572,0.0,482.8241044964152
P-n16-k8,pso,18,34,15,1,16.4,8.138795979750322,35,100,0.01,0.68,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.644,0.392,0.5559999999999999,0.0,482.8241044964152
P-n16-k8,pso,18,35,15,1,16.4,8.138795979750322,35,100,0.01,0.7,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6599999999999999,0.38000000000000006,0.54,0.0,482.8241044964152
P-n16-k8,pso,18,36,15,1,16.4,8.138795979750322,35,100,0.01,0.72,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6759999999999999,0.36800000000000005,0.524,0.0,482.8241044964152
P-n16-k8,pso,18,37,15,1,16.4,8.138795979750322,35,100,0.01,0.74,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.692,0.35600000000000004,0.508,0.0,482.8241044964152
P-n16-k8,pso,18,38,15,1,16.4,8.138795979750322,35,100,0.01,0.76,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.7080000000000001,0.3440000000000001,0.492,0.0,482.8241044964152
P-n16-k8,pso,18,39,15,1,16.4,8.138795979750322,35,100,0.01,0.78,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.7240000000000001,0.3320000000000001,0.476,0.0,482.8241044964152
P-n16-k8,pso,18,40,15,1,16.4,8.138795979750322,35,100,0.01,0.8,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.7400000000000001,0.32000000000000006,0.45999999999999996,0.0,482.8241044964152
P-n16-k8,pso,18,41,15,1,16.4,8.138795979750322,35,100,0.01,0.82,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.756,0.3080000000000001,0.44400000000000006,0.0,482.8241044964152
P-n16-k8,pso,18,42,15,1,16.4,8.138795979750322,35,100,0.01,0.84,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.772,0.29600000000000004,0.42800000000000005,0.0,482.8241044964152
P-n16-k8,pso,18,43,15,1,16.4,8.138795979750322,35,100,0.01,0.86,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.788,0.28400000000000003,0.41200000000000003,0.0,482.8241044964152
P-n16-k8,pso,18,44,15,1,16.4,8.138795979750322,35,100,0.01,0.88,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.804,0.272,0.396,0.0,482.8241044964152
P-n16-k8,pso,18,45,15,1,16.4,8.138795979750322,35,100,0.01,0.9,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.8200000000000001,0.26,0.38,0.0,482.8241044964152
P-n16-k8,pso,18,46,15,1,16.4,8.138795979750322,35,100,0.01,0.92,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.8360000000000001,0.248,0.364,0.0,482.8241044964152
P-n16-k8,pso,18,47,15,1,16.4,8.138795979750322,35,100,0.01,0.94,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.852,0.2360000000000001,0.34800000000000003,0.0,482.8241044964152
P-n16-k8,pso,18,48,15,1,16.4,8.138795979750322,35,100,0.01,0.96,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.868,0.2240000000000001,0.332,0.0,482.8241044964152
P-n16-k8,pso,18,49,15,1,16.4,8.138795979750322,35,100,0.01,0.98,482.8241044964152,482.8241044964152,0.0,0.0,19,0.5,0.1,0,0,0,0,0.884,0.21200000000000008,0.316,0.0,482.8241044964152
P-n16-k8,pso,19,0,15,1,16.4,8.138795979750322,35,100,0.01,0.0,1000.0,1000.0,100.0,0.0,0,0.5,0.1,0,0,0,0,0.1,0.8,0.3,0.0,488.0234675431238
P-n16-k8,pso,19,1,15,1,16.4,8.138795979750322,35,100,0.01,0.02,488.0234675431238,488.0234675431238,100.0,0.0,0,0.5,0.1,0,0,0,0,0.116,0.788,0.316,0.0,488.0234675431238
P-n16-k8,pso,19,2,15,1,16.4,8.138795979750322,35,100,0.01,0.04,488.0234675431238,488.0234675431238,100.0,0.0,0,0.5,0.1,0,0,0,0,0.132,0.776,0.33199999999999996,0.0,488.0234675431238
P-n16-k8,pso,19,3,15,1,16.4,8.138795979750322,35,100,0.01,0.06,488.0234675431238,488.0234675431238,100.0,0.0,0,0.5,0.1,0,0,0,0,0.14800000000000002,0.764,0.348,0.0,488.0234675431238
P-n16-k8,pso,19,4,15,1,16.4,8.138795979750322,35,100,0.01,0.08,488.0234675431238,488.0234675431238,100.0,0.0,0,0.5,0.1,0,0,0,0,0.164,0.752,0.364,0.0,488.0234675431238
P-n16-k8,pso,19,5,15,1,16.4,8.138795979750322,35,100,0.01,0.1,488.0234675431238,488.02346754312373,100.0,0.0,0,0.5,0.1,0,0,0,0,0.18000000000000002,0.74,0.38,0.0,488.0234675431238
P-n16-k8,pso,19,6,15,1,16.4,8.138795979750322,35,100,0.01,0.12,488.0234675431238,488.0234675431238,100.0,0.0,0,0.5,0.1,0,0,0,0,0.196,0.7280000000000001,0.396,0.0,488.0234675431238
P-n16-k8,pso,19,7,15,1,16.4,8.138795979750322,35,100,0.01,0.14,488.0234675431238,488.0234675431238,100.0,0.0,0,0.5,0.1,0,0,0,0,0.21200000000000002,0.7160000000000001,0.41200000000000003,0.0,488.0234675431238
P-n16-k8,pso,19,8,15,1,16.4,8.138795979750322,35,100,0.01,0.16,488.0234675431238,488.0234675431238,100.0,0.0,0,0.5,0.1,0,0,0,0,0.228,0.7040000000000001,0.42800000000000005,0.0,488.0234675431238
P-n16-k8,pso,19,9,15,1,16.4,8.138795979750322,35,100,0.01,0.18,488.0234675431238,488.02346754312373,100.0,0.0,0,0.5,0.1,0,0,0,0,0.244,0.6920000000000001,0.44399999999999995,0.0,488.0234675431238
P-n16-k8,pso,19,10,15,1,16.4,8.138795979750322,35,100,0.01,0.2,488.0234675431238,488.02346754312373,100.0,0.0,0,0.5,0.1,0,0,0,0,0.26,0.68,0.46,0.0,488.0234675431238
P-n16-k8,pso,19,11,15,1,16.4,8.138795979750322,35,100,0.01,0.22,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,10,0.5,0.1,0,0,0,0,0.276,0.668,0.476,0.0,488.0234675431238
P-n16-k8,pso,19,12,15,1,16.4,8.138795979750322,35,100,0.01,0.24,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,11,0.5,0.1,0,0,0,0,0.29200000000000004,0.656,0.492,0.0,488.0234675431238
P-n16-k8,pso,19,13,15,1,16.4,8.138795979750322,35,100,0.01,0.26,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,12,0.5,0.1,0,0,0,0,0.30800000000000005,0.644,0.508,0.0,488.0234675431238
P-n16-k8,pso,19,14,15,1,16.4,8.138795979750322,35,100,0.01,0.28,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,13,0.5,0.1,0,0,0,0,0.32400000000000007,0.632,0.524,0.0,488.0234675431238
P-n16-k8,pso,19,15,15,1,16.4,8.138795979750322,35,100,0.01,0.3,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,14,0.5,0.1,0,0,0,0,0.33999999999999997,0.6200000000000001,0.54,0.0,488.0234675431238
P-n16-k8,pso,19,16,15,1,16.4,8.138795979750322,35,100,0.01,0.32,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,15,0.5,0.1,0,0,0,0,0.356,0.6080000000000001,0.556,0.0,488.0234675431238
P-n16-k8,pso,19,17,15,1,16.4,8.138795979750322,35,100,0.01,0.34,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,16,0.5,0.1,0,0,0,0,0.372,0.5960000000000001,0.5720000000000001,0.0,488.0234675431238
P-n16-k8,pso,19,18,15,1,16.4,8.138795979750322,35,100,0.01,0.36,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,17,0.5,0.1,0,0,0,0,0.388,0.5840000000000001,0.588,0.0,488.0234675431238
P-n16-k8,pso,19,19,15,1,16.4,8.138795979750322,35,100,0.01,0.38,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,18,0.5,0.1,0,0,0,0,0.404,0.5720000000000001,0.6040000000000001,0.0,488.0234675431238
P-n16-k8,pso,19,20,15,1,16.4,8.138795979750322,35,100,0.01,0.4,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.42000000000000004,0.56,0.6200000000000001,0.0,488.0234675431238
P-n16-k8,pso,19,21,15,1,16.4,8.138795979750322,35,100,0.01,0.42,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.43600000000000005,0.548,0.636,0.0,488.0234675431238
P-n16-k8,pso,19,22,15,1,16.4,8.138795979750322,35,100,0.01,0.44,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.45200000000000007,0.536,0.652,0.0,488.0234675431238
P-n16-k8,pso,19,23,15,1,16.4,8.138795979750322,35,100,0.01,0.46,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.4680000000000001,0.524,0.668,0.0,488.0234675431238
P-n16-k8,pso,19,24,15,1,16.4,8.138795979750322,35,100,0.01,0.48,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.484,0.512,0.6839999999999999,0.0,488.0234675431238
P-n16-k8,pso,19,25,15,1,16.4,8.138795979750322,35,100,0.01,0.5,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.5,0.5,0.7,0.0,488.0234675431238
P-n16-k8,pso,19,26,15,1,16.4,8.138795979750322,35,100,0.01,0.52,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.516,0.48800000000000004,0.6839999999999999,0.0,488.0234675431238
P-n16-k8,pso,19,27,15,1,16.4,8.138795979750322,35,100,0.01,0.54,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.532,0.47600000000000003,0.6679999999999999,0.0,488.0234675431238
P-n16-k8,pso,19,28,15,1,16.4,8.138795979750322,35,100,0.01,0.56,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.548,0.464,0.6519999999999999,0.0,488.0234675431238
P-n16-k8,pso,19,29,15,1,16.4,8.138795979750322,35,100,0.01,0.58,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.564,0.45200000000000007,0.6360000000000001,0.0,488.0234675431238
P-n16-k8,pso,19,30,15,1,16.4,8.138795979750322,35,100,0.01,0.6,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.58,0.44000000000000006,0.6200000000000001,0.0,488.0234675431238
P-n16-k8,pso,19,31,15,1,16.4,8.138795979750322,35,100,0.01,0.62,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.596,0.42800000000000005,0.6040000000000001,0.0,488.0234675431238
P-n16-k8,pso,19,32,15,1,16.4,8.138795979750322,35,100,0.01,0.64,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.612,0.41600000000000004,0.588,0.0,488.0234675431238
P-n16-k8,pso,19,33,15,1,16.4,8.138795979750322,35,100,0.01,0.66,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.628,0.404,0.572,0.0,488.0234675431238
P-n16-k8,pso,19,34,15,1,16.4,8.138795979750322,35,100,0.01,0.68,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.644,0.392,0.5559999999999999,0.0,488.0234675431238
P-n16-k8,pso,19,35,15,1,16.4,8.138795979750322,35,100,0.01,0.7,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.6599999999999999,0.38000000000000006,0.54,0.0,488.0234675431238
P-n16-k8,pso,19,36,15,1,16.4,8.138795979750322,35,100,0.01,0.72,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.6759999999999999,0.36800000000000005,0.524,0.0,488.0234675431238
P-n16-k8,pso,19,37,15,1,16.4,8.138795979750322,35,100,0.01,0.74,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.692,0.35600000000000004,0.508,0.0,488.0234675431238
P-n16-k8,pso,19,38,15,1,16.4,8.138795979750322,35,100,0.01,0.76,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.7080000000000001,0.3440000000000001,0.492,0.0,488.0234675431238
P-n16-k8,pso,19,39,15,1,16.4,8.138795979750322,35,100,0.01,0.78,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.7240000000000001,0.3320000000000001,0.476,0.0,488.0234675431238
P-n16-k8,pso,19,40,15,1,16.4,8.138795979750322,35,100,0.01,0.8,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.7400000000000001,0.32000000000000006,0.45999999999999996,0.0,488.0234675431238
P-n16-k8,pso,19,41,15,1,16.4,8.138795979750322,35,100,0.01,0.82,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.756,0.3080000000000001,0.44400000000000006,0.0,488.0234675431238
P-n16-k8,pso,19,42,15,1,16.4,8.138795979750322,35,100,0.01,0.84,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.772,0.29600000000000004,0.42800000000000005,0.0,488.0234675431238
P-n16-k8,pso,19,43,15,1,16.4,8.138795979750322,35,100,0.01,0.86,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.788,0.28400000000000003,0.41200000000000003,0.0,488.0234675431238
P-n16-k8,pso,19,44,15,1,16.4,8.138795979750322,35,100,0.01,0.88,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.804,0.272,0.396,0.0,488.0234675431238
P-n16-k8,pso,19,45,15,1,16.4,8.138795979750322,35,100,0.01,0.9,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.8200000000000001,0.26,0.38,0.0,488.0234675431238
P-n16-k8,pso,19,46,15,1,16.4,8.138795979750322,35,100,0.01,0.92,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.8360000000000001,0.248,0.364,0.0,488.0234675431238
P-n16-k8,pso,19,47,15,1,16.4,8.138795979750322,35,100,0.01,0.94,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.852,0.2360000000000001,0.34800000000000003,0.0,488.0234675431238
P-n16-k8,pso,19,48,15,1,16.4,8.138795979750322,35,100,0.01,0.96,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.868,0.2240000000000001,0.332,0.0,488.0234675431238
P-n16-k8,pso,19,49,15,1,16.4,8.138795979750322,35,100,0.01,0.98,488.0234675431238,488.02346754312373,5.684341886080802e-14,0.0,19,0.5,0.1,0,0,0,0,0.884,0.21200000000000008,0.316,0.0,488.0234675431238
